827.5,1648.5,1446,1729,1027,396,433,242.5,144.5,80.5,66.5,59,45,24.5,17,NaN,1779,1592,1890.5,1213.5,484.5,580,332.5,198,102.5,79.5,64.5,45.5,24,16,NaN,NaN,464.5,804,453,291,560.5,420.5,295.5,162,118.5,85.5,56.5,29.5,18.5,NaN,NaN,NaN,249,278.5,285,707,590.5,469,288,249.5,213,150.5,73.5,37.5,NaN,NaN,NaN,NaN,112.5,209,494,468,418,296.5,325,341.5,259.5,125,62,NaN,NaN,NaN,NaN,NaN,298.5,1044,889,766,555.5,666.5,733.5,564.5,268.5,126.5,NaN,NaN,NaN,NaN,NaN,NaN,492.5,591,427.5,335.5,446.5,517,405.5,199,97.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185.5,345,272.5,399.5,507.5,410.5,201.5,110.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,355,691.5,1331,1541,1366,735.5,339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423,1180.5,1584,1371,723,336.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,869,1279.5,1166.5,589.5,258.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,650,560,293.5,162.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.5,66,40.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.5,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5
802.5,1627,1420,1710.5,1004,386.5,426.5,241.5,144,80.5,66,59.5,45,25.5,15.5,NaN,1763,1574,1876.5,1199.5,471,573,329,196,102,78.5,63.5,45.5,25.5,16.5,NaN,NaN,449.5,786,444.5,286.5,556,417,295,161.5,117,85.5,56,29.5,18.5,NaN,NaN,NaN,247,278,286,714,596.5,470.5,288.5,250,213,151,72.5,38,NaN,NaN,NaN,NaN,113.5,212,509,483.5,428,302,332.5,343,260.5,126,63,NaN,NaN,NaN,NaN,NaN,302.5,1070.5,912,786,565,677,736.5,569,271,127,NaN,NaN,NaN,NaN,NaN,NaN,502.5,602,436,339,451.5,516.5,407,199.5,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187.5,345,274,404,507,411.5,200,110.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,351,688.5,1332.5,1540.5,1361,729,340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425,1181,1592.5,1373.5,722,337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,872,1284,1168.5,588,259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,651,560.5,293,161.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116,64.5,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5
810.5,1632.5,1429.5,1712.5,1010,390,427.5,241,144,81,69,63,48,27.5,17.5,NaN,1767,1573.5,1877.5,1195.5,474,572,329,195.5,103.5,79.5,66.5,48,26.5,16.5,NaN,NaN,457,790.5,446.5,289.5,559,417.5,297,163,120,87.5,58.5,31,18.5,NaN,NaN,NaN,252,282.5,288,713.5,593,468.5,291.5,259,226.5,161,78,40.5,NaN,NaN,NaN,NaN,113,209.5,499,473.5,422,305,353,377.5,289.5,140.5,68.5,NaN,NaN,NaN,NaN,NaN,299.5,1049,890,766.5,569.5,724,819.5,641.5,306.5,143.5,NaN,NaN,NaN,NaN,NaN,NaN,492,588,425,342,487.5,583,462,227.5,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181,342,282,441.5,575.5,468,228,123.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353.5,729.5,1437,1658,1483.5,834,388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,463,1300,1703.5,1499,826.5,386.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,990.5,1428.5,1303.5,668.5,297.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,738.5,645,335.5,181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.5,74,44.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5,27.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30
809.5,1647.5,1448.5,1729.5,1026,390.5,417,229.5,135,79.5,79.5,83.5,66,36,21.5,NaN,1775.5,1593.5,1888.5,1209,470.5,554,310,182.5,99,86,79,60,32.5,19.5,NaN,NaN,473.5,821.5,455.5,293,548.5,405.5,286.5,161,124,96,67,34,20,NaN,NaN,NaN,269,303,299,712.5,585,464,301.5,303,295,219.5,106,53.5,NaN,NaN,NaN,NaN,106,195,428.5,401,365.5,305,464,572,462,223,106,NaN,NaN,NaN,NaN,NaN,271.5,917,745.5,646.5,576.5,993.5,1250,1047.5,517.5,238.5,NaN,NaN,NaN,NaN,NaN,NaN,416,494,337.5,340,678.5,920,766.5,376.5,177.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.5,286.5,291.5,630,904,763,374,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297,852,1787,2110,1924.5,1276,629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,626.5,1723.5,2160,1948,1269.5,625.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1474,1943.5,1802.5,1053,481.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1182,1046.5,545,277.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,210,114.5,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.5,39.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
810.5,1643,1446.5,1724.5,1018.5,388.5,416,228.5,134,79.5,80.5,83.5,65.5,35.5,21.5,NaN,1778,1586.5,1889,1196.5,468.5,547.5,311,181,98,85.5,78.5,59.5,32,20.5,NaN,NaN,470,813,461.5,297.5,554,410.5,289,161,125,97,66.5,33.5,20,NaN,NaN,NaN,271,306,305,726,594,468,303.5,304.5,296.5,220,106,53.5,NaN,NaN,NaN,NaN,105,196,433,406.5,367,305,466.5,576.5,463.5,225.5,107.5,NaN,NaN,NaN,NaN,NaN,275,924,751.5,651.5,578,992.5,1257,1048,521.5,240,NaN,NaN,NaN,NaN,NaN,NaN,418,494.5,339,341,680,922,770.5,377.5,178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134,285.5,289.5,631,907.5,762.5,376,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291.5,848.5,1787.5,2116,1927.5,1279.5,631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,627,1727.5,2165.5,1958.5,1277,627.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1478.5,1948.5,1804.5,1053.5,480,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1187,1048.5,546,278.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205.5,113,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57,38.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5
823.5,1659.5,1459.5,1742.5,1033,395,420,230.5,135.5,79.5,79,81,64,34.5,21,NaN,1791,1603.5,1904,1221,480,560,311.5,184,100,86,79,59,32.5,19.5,NaN,NaN,484,838.5,472,300.5,563.5,415,293,163.5,126.5,98,66,34.5,19.5,NaN,NaN,NaN,276.5,311.5,306,727,596,472,303.5,303,291.5,215,103.5,52.5,NaN,NaN,NaN,NaN,107,195,426.5,400.5,361.5,302.5,454,558.5,448,218,103,NaN,NaN,NaN,NaN,NaN,271,909,736,641,565,963,1218.5,1013.5,500.5,231.5,NaN,NaN,NaN,NaN,NaN,NaN,410.5,486.5,334.5,334,657,891,740.5,365,172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.5,288,290,611,875.5,734,362.5,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295.5,841,1755,2079,1893.5,1245.5,607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,609.5,1690,2120.5,1913.5,1235,599.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1433,1908.5,1765,1016,461.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1144,1014,525,266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,199.5,109,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.5,35.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.5
798,1609.5,1402,1691,985,381,427,245,146.5,78,56.5,43.5,31.5,19,14,NaN,1747,1558.5,1861,1185,471.5,579.5,334.5,200,101.5,70.5,51.5,35.5,20.5,14.5,NaN,NaN,436.5,758.5,423.5,271.5,535,403,284,152,106,72.5,48,25.5,15.5,NaN,NaN,NaN,235.5,264,275.5,702,593.5,463,272.5,210.5,160,108.5,51.5,28.5,NaN,NaN,NaN,NaN,118.5,222.5,559,535,463,292,249.5,207.5,145,71,37.5,NaN,NaN,NaN,NaN,NaN,324,1172.5,1035,879,555.5,476,407,279,131,64,NaN,NaN,NaN,NaN,NaN,NaN,564,679,502.5,332.5,307.5,271,193.5,96,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217.5,374,245.5,234.5,234,177,87,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361.5,515.5,716,677,531.5,256.5,123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229.5,476,710.5,510,238,115.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,305.5,439.5,434,210.5,90.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,215,190,112,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,37,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5
776.5,1586.5,1384,1676,966.5,375,419,243.5,146,77.5,55.5,43.5,30,19,14.5,NaN,1732.5,1543,1847.5,1165,461.5,567.5,331.5,195.5,100.5,69.5,51,35.5,20,14.5,NaN,NaN,429,744,414.5,268,523.5,393,278,149,103.5,70.5,47,24.5,15.5,NaN,NaN,NaN,233,260,273.5,698.5,589,460.5,268,208.5,157.5,107,52,28.5,NaN,NaN,NaN,NaN,119,227,572,547,468.5,296,251.5,210.5,147.5,71,37.5,NaN,NaN,NaN,NaN,NaN,327.5,1193.5,1060,895.5,565,485.5,413.5,287.5,134,64.5,NaN,NaN,NaN,NaN,NaN,NaN,571,687.5,510,337.5,313,278,199,98,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217.5,374,247,237.5,240,182,89.5,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,359.5,516.5,729,701.5,553,268,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,233.5,497,740.5,535,252,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320.5,462,454,220.5,94.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225.5,199.5,116.5,81.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60,37.5,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.5,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5
792.5,1607,1401,1688,981.5,383.5,425.5,246.5,146.5,79,55.5,43.5,31.5,18.5,14,NaN,1741.5,1552,1860.5,1172,464,573.5,334.5,198.5,100.5,70.5,51.5,35,20.5,14.5,NaN,NaN,432,746,417.5,267.5,524.5,394.5,278,149.5,104,71.5,47,24.5,15.5,NaN,NaN,NaN,233,260,272.5,693.5,588,459.5,269.5,208.5,158,107,52.5,29,NaN,NaN,NaN,NaN,120,225.5,569.5,545,465.5,295.5,251,211.5,146.5,71.5,37.5,NaN,NaN,NaN,NaN,NaN,326.5,1189,1047.5,895.5,564,485.5,413.5,287,133.5,66,NaN,NaN,NaN,NaN,NaN,NaN,570,687.5,509.5,341.5,316,280,200,99.5,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.5,379.5,250.5,241,243.5,183.5,89.5,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,369,522,732,703.5,553.5,268.5,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,235,496.5,736.5,535.5,252,121.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320,461,451.5,218,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,226,199.5,117.5,81.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60,37.5,26.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27
838.5,1669.5,1475,1752.5,1053,403.5,429,237,138,80.5,79.5,81.5,64,35,20.5,NaN,1800,1616.5,1911.5,1228.5,485.5,567,318,187.5,101,87,79.5,59.5,32,20,NaN,NaN,491.5,847,476,300,561.5,415.5,291.5,163,125.5,97.5,66.5,34,19.5,NaN,NaN,NaN,272.5,307,304.5,727,597,471.5,306,305,293,218,104.5,52.5,NaN,NaN,NaN,NaN,105.5,197.5,437.5,409.5,368.5,303.5,453,559,448.5,216.5,105,NaN,NaN,NaN,NaN,NaN,279,937,758.5,654,568.5,965,1221.5,1016.5,502.5,232,NaN,NaN,NaN,NaN,NaN,NaN,435.5,507,343,335.5,656,893.5,741.5,365.5,172.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141,292,286.5,609,870.5,734.5,359.5,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,294.5,833,1751.5,2069.5,1888.5,1239.5,612.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,606,1687.5,2113,1909,1237,603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1426,1901,1760.5,1018.5,464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1147.5,1018,530,269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203.5,111.5,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5
818.5,1655.5,1455.5,1739,1033.5,393,417,230.5,133.5,79.5,80,83.5,65.5,36,20.5,NaN,1784.5,1597.5,1897,1213,475,557,311,183,99,86.5,79,59,33,19,NaN,NaN,479.5,828.5,467.5,294,553.5,408,288.5,160.5,125.5,96.5,66.5,34,19.5,NaN,NaN,NaN,273.5,307,304.5,723,593.5,469,303.5,305.5,295.5,221,106.5,53.5,NaN,NaN,NaN,NaN,105.5,192.5,423.5,399,360.5,303,463,574.5,459.5,224.5,107,NaN,NaN,NaN,NaN,NaN,269,909.5,738,642,572.5,986,1247,1045.5,519,240,NaN,NaN,NaN,NaN,NaN,NaN,408.5,485.5,332.5,335.5,674.5,923,764,376.5,177.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.5,283,288.5,628.5,901.5,760,372,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,292,850.5,1785,2112,1920.5,1273.5,628.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,624,1726.5,2154,1943.5,1266.5,622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1470,1940,1795.5,1048.5,476.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1177.5,1046.5,552,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206.5,112,63.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5
818.5,1657,1459.5,1737.5,1031.5,394,418,230,134.5,79,79.5,80.5,64,35,21.5,NaN,1789.5,1599,1898,1215.5,471.5,551.5,310,181.5,98,86,78.5,59,32,20,NaN,NaN,479.5,825.5,462.5,293.5,553.5,409.5,288.5,160.5,123,96.5,66,33.5,20,NaN,NaN,NaN,271,305.5,301.5,715.5,588,464,301.5,300.5,292,217,104.5,52,NaN,NaN,NaN,NaN,105.5,193.5,425,397.5,359.5,300.5,453.5,563,452,219,103.5,NaN,NaN,NaN,NaN,NaN,270.5,906,736,637,567,965.5,1227.5,1026,505,233.5,NaN,NaN,NaN,NaN,NaN,NaN,410,486.5,332.5,333,659.5,900.5,747.5,368.5,174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.5,283.5,286.5,616,884,743,365,185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,294.5,844,1765,2095,1906,1257.5,616.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,614,1703.5,2140.5,1927,1254.5,607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1449,1921,1777,1027,466.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1159,1022.5,530.5,270.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,202.5,110.5,62.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.5,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
680.5,1502,1288.5,1592,863.5,332.5,370,214,128,72.5,60.5,53,41,22.5,15.5,NaN,1636.5,1453.5,1759,1058,406,496,289,173,92,71.5,56.5,40.5,22.5,15.5,NaN,NaN,381,666,380,249,484.5,364.5,257.5,142,104,75,50.5,26,16,NaN,NaN,NaN,216,245,256,639,532,421.5,256.5,221,188,133.5,64.5,34,NaN,NaN,NaN,NaN,102,192,468.5,445,391.5,273,297,302,227.5,111,55.5,NaN,NaN,NaN,NaN,NaN,279.5,986.5,852,727.5,517.5,606,654.5,502,239,113,NaN,NaN,NaN,NaN,NaN,NaN,464,550,406,312.5,406,460.5,362.5,177,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174,311.5,246,359.5,450.5,362,177,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,328,619.5,1225.5,1441,1255,655.5,303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,386.5,1072,1483.5,1265.5,651.5,300.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,783.5,1161,1047.5,522,232.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,579,500.5,262,144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103,58.5,36.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.5
703,1525.5,1317.5,1614.5,895,339,374.5,213,128.5,71.5,58.5,52,40,23,16,NaN,1660,1468,1776,1077.5,411,499,287.5,173.5,91,70,56.5,40.5,23,15.5,NaN,NaN,392.5,679,385,250.5,482,356.5,253.5,140,103,75.5,50,26.5,17,NaN,NaN,NaN,216.5,245,252.5,627,525,415.5,255.5,221,186.5,132,64.5,34,NaN,NaN,NaN,NaN,101.5,189.5,457.5,436,385.5,269,290.5,298,224.5,109,54.5,NaN,NaN,NaN,NaN,NaN,273,967.5,828,712.5,508,594.5,644.5,492,233.5,110,NaN,NaN,NaN,NaN,NaN,NaN,451.5,536.5,395.5,305.5,396.5,448.5,352,172.5,85.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170.5,309.5,243.5,350,438,353.5,173,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,325,611.5,1196.5,1405.5,1220,633,293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.5,1040.5,1448,1230,626.5,291.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,756.5,1122.5,1017.5,504,224.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,558.5,484,255.5,139.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.5,57,35.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.5,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27
705.5,1527.5,1316.5,1617.5,891.5,341,377,215.5,129,72,60.5,54.5,41,23.5,15.5,NaN,1659.5,1472,1779,1077,417.5,503.5,292.5,175.5,93,71,57.5,42.5,23,16,NaN,NaN,390.5,680.5,387.5,252.5,490,364.5,259.5,143.5,105,76.5,51.5,27,16,NaN,NaN,NaN,218,246.5,255.5,633,527.5,419.5,256.5,222.5,190.5,135.5,66,35,NaN,NaN,NaN,NaN,102,190.5,459,434.5,384,272,298.5,307.5,236.5,113,57,NaN,NaN,NaN,NaN,NaN,275,967,827.5,710.5,511.5,610.5,667.5,519,246.5,115.5,NaN,NaN,NaN,NaN,NaN,NaN,453.5,537,397.5,308.5,411,472,372.5,182.5,90.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,171.5,310.5,248.5,366.5,465,376,183,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,329,627.5,1248.5,1467.5,1281.5,674.5,314.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,392.5,1101,1512.5,1299.5,669.5,311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,807,1199,1082,538.5,240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,524.5,272.5,150.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,61.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5
701.5,1538,1335,1627.5,909,342,364.5,202.5,120,71.5,72,75,58.5,33,19,NaN,1667,1483.5,1785,1076,410.5,484.5,272.5,162,88.5,77.5,71.5,54.5,29.5,18.5,NaN,NaN,404,702,398.5,256.5,481.5,358,255,143,110,86.5,59.5,31,18,NaN,NaN,NaN,236,268,269,638.5,524.5,417,267.5,269.5,260.5,195,94.5,47.5,NaN,NaN,NaN,NaN,94.5,173.5,386.5,362,327,273,413.5,513.5,412,201,96,NaN,NaN,NaN,NaN,NaN,245.5,826.5,674.5,583,518,894.5,1149.5,952.5,469,217,NaN,NaN,NaN,NaN,NaN,NaN,373.5,438.5,305,307.5,613,838,696.5,343,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123,254,260.5,570,823.5,692.5,339.5,171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267,772,1700.5,2020.5,1843,1193,579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,566.5,1639,2063,1865,1191,576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1374,1854,1712.5,971,442.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1099,984,497.5,252.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188.5,103.5,57.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.5
709,1555,1350.5,1642.5,914,345.5,365,203.5,120,71,72,73.5,59,31.5,20,NaN,1678.5,1495,1795.5,1091,413.5,485.5,272,161.5,87.5,76,71,53.5,29.5,18.5,NaN,NaN,413,711.5,404,257.5,484.5,358,251.5,142,110,86.5,59.5,30.5,18.5,NaN,NaN,NaN,236,267,268,634.5,521,411.5,268,269,260,193.5,93.5,47,NaN,NaN,NaN,NaN,93.5,172,382,356.5,323,271.5,408.5,508,409,199,95.5,NaN,NaN,NaN,NaN,NaN,241.5,814.5,660.5,572.5,510.5,883,1133.5,942,461,214,NaN,NaN,NaN,NaN,NaN,NaN,368.5,433,299.5,302,601,825,686,338,160.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121,253.5,258,559.5,810.5,679,333,169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,264.5,760,1687.5,2006,1829,1181,569.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,560,1630,2047.5,1848.5,1171.5,561.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1350.5,1841.5,1698,952,431.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1078.5,949.5,490.5,248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185.5,102,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30
